class_type,wristX,wristY,wristZ,thumb_CmcX,thumb_CmcY,thumb_CmcZ,thumb_McpX,thumb_McpY,thumb_McpZ,thumb_IpX,thumb_IpY,thumb_IpZ,thumb_TipX,thumb_TipY,thumb_TipZ,index_McpX,index_McpY,index_McpZ,index_PipX,index_PipY,index_PipZ,index_DipX,index_DipY,index_DipZ,index_TipX,index_TipY,index_TipZ,middle_McpX,middle_McpY,middle_McpZ,middle_PipX,middle_PipY,middle_PipZ,middle_DipX,middle_DipY,middle_DipZ,middle_TipX,middle_TipY,middle_TipZ,ring_McpX,ring_McpY,ring_McpZ,ring_PipX,ring_PipY,ring_PipZ,ring_DipX,ring_DipY,ring_DipZ,ring_TipX,ring_TipY,ring_TipZ,pinky_McpX,pinky_McpY,pinky_McpZ,pinky_PipX,pinky_PipY,pinky_PipZ,pinky_DipX,pinky_DipY,pinky_DipZ,pinky_TipX,pinky_TipY,pinky_TipZ
Y,982.213020324707,1373.3727931976318,-0.00018198102770838886,812.1259212493896,1209.7835540771484,-0.030127353966236115,744.6790933609009,928.9140105247498,-0.0029226529877632856,712.0243310928345,725.0105142593384,0.009929864667356014,615.9462928771973,574.3222236633301,0.03324970230460167,974.7397303581238,859.0847253799438,0.054292116314172745,1021.4204788208008,802.3814558982849,-0.07255711406469345,986.5699410438538,978.1316518783569,-0.12588126957416534,946.4223980903625,1109.650731086731,-0.10483995079994202,1120.2888488769531,909.3263745307922,0.04512571170926094,1149.383544921875,831.5775990486145,-0.11908149719238281,1084.4018459320068,1034.5772504806519,-0.1650368869304657,1037.4706983566284,1184.3892335891724,-0.13276566565036774,1248.605728149414,967.5319790840149,0.016337081789970398,1271.9972133636475,889.1819715499878,-0.1148771196603775,1187.0756149291992,1083.010196685791,-0.14248184859752655,1126.0524988174438,1227.4013757705688,-0.10930146276950836,1357.0865392684937,1024.787425994873,-0.01603323593735695,1448.3575820922852,818.791389465332,-0.03283234313130379,1511.561393737793,710.4995250701904,-0.03446533903479576,1566.9268369674683,601.8934845924377,-0.023891236633062363
Y,1061.9784593582153,1592.206358909607,-0.00017402388039045036,855.9099435806274,1668.566107749939,-0.19954973459243774,854.0463447570801,1536.4863872528076,-0.4247974753379822,966.6696190834045,1264.3009424209595,-0.6013010144233704,1120.3956604003906,1061.894416809082,-0.7744167447090149,517.392635345459,1477.3674011230469,-0.5982077717781067,393.62967014312744,1082.2370052337646,-0.8424381017684937,366.2283420562744,881.5490007400513,-0.9917914867401123,345.5160856246948,771.4349627494812,-1.0777173042297363,650.608479976654,1331.619381904602,-0.5833075642585754,713.1646275520325,848.402202129364,-0.8277438282966614,790.1408672332764,697.075366973877,-0.9436361789703369,783.2239866256714,664.6697521209717,-1.0382484197616577,859.2140078544617,1220.025897026062,-0.5616719722747803,1017.6693201065063,795.8604097366333,-0.7373441457748413,1044.6407794952393,863.1577491760254,-0.6725093126296997,1008.4277391433716,1014.7120952606201,-0.6370576024055481,1092.1958684921265,1165.8458709716797,-0.55183345079422,1219.0338373184204,821.2635517120361,-0.6402961015701294,1235.2153062820435,848.793625831604,-0.5706272125244141,1220.5135822296143,955.0504684448242,-0.5173753499984741
Y,880.3032636642456,1490.2222156524658,-0.00012810624320991337,669.6552634239197,1278.162121772766,-0.057607535272836685,588.6871814727783,941.56813621521,-0.04453137144446373,545.6362962722778,687.3267889022827,-0.050189122557640076,433.0230951309204,488.9896512031555,-0.049631763249635696,884.0944170951843,873.8134503364563,0.047041282057762146,977.7253866195679,769.2199945449829,-0.08448261767625809,966.7669534683228,980.3038835525513,-0.13158348202705383,933.2721829414368,1149.033784866333,-0.09248709678649902,1054.078221321106,941.2326812744141,0.052995193749666214,1140.1147842407227,824.2059946060181,-0.1192234605550766,1079.7030925750732,1061.820387840271,-0.1765453815460205,1027.829885482788,1238.700032234192,-0.14229775965213776,1204.465389251709,1014.1642093658447,0.033935148268938065,1273.781657218933,914.8158431053162,-0.10117297619581223,1193.0357217788696,1132.3785781860352,-0.1520318239927292,1130.5583715438843,1302.0191192626953,-0.12936140596866608,1339.3685817718506,1086.9132280349731,0.0110637741163373,1456.6843509674072,838.8221859931946,0.015955667942762375,1527.1613597869873,712.3196125030518,0.017751825973391533,1584.9131345748901,593.9273834228516,0.028030311688780785
Y,2103.7777376174927,2589.370761871338,6.803615542594343e-05,2222.3685693740845,2402.4157695770264,0.014766618609428406,2259.4158840179443,2181.8754653930664,0.004203639458864927,2261.963996887207,1999.5564370155334,-0.00546227116137743,2312.647490501404,1884.692458152771,-0.015956223011016846,2114.2779636383057,2188.0014038085938,-0.07428186386823654,1988.5761451721191,2079.4643926620483,-0.030854465439915657,2019.5968437194824,2136.793484687805,0.01249414961785078,2073.5366106033325,2187.2933492660522,0.022963376715779305,2001.1679363250732,2263.4409408569336,-0.07525400817394257,1884.844036102295,2135.5654878616333,-0.026498015969991684,1913.5126304626465,2200.3199977874756,0.022253451868891716,1958.2703018188477,2261.950339317322,0.029314346611499786,1899.1402101516724,2335.2275886535645,-0.06999979168176651,1803.8498640060425,2192.3533182144165,-0.01389991957694292,1832.4074363708496,2245.5033082962036,0.032519157975912094,1870.8057975769043,2303.180031776428,0.03916624188423157,1813.5924625396729,2394.522077560425,-0.06392982602119446,1684.3247365951538,2214.833987236023,-0.0528322197496891,1603.5012817382812,2126.6058263778687,-0.047244057059288025,1537.8777050971985,2062.738830089569,-0.05899873375892639
Y,663.7423634529114,1484.4233989715576,-0.00017720817413646728,420.8790063858032,1285.7890129089355,-0.08318530768156052,277.95541286468506,981.9436073303223,-0.09273496270179749,203.30262184143066,725.6523966789246,-0.10121861845254898,113.26593160629272,535.2625846862793,-0.07654042541980743,526.6485810279846,857.2819828987122,-0.01300009060651064,617.1018481254578,749.0209937095642,-0.11223150789737701,573.7072229385376,962.9436731338501,-0.09504693746566772,508.716344833374,1111.0711097717285,-0.035674549639225006,721.808671951294,911.2028479576111,0.0005988753982819617,828.7842273712158,810.1745247840881,-0.1558998078107834,730.6281924247742,1048.7666130065918,-0.14352066814899445,643.0078744888306,1184.3149662017822,-0.06391234695911407,897.6631164550781,979.1802167892456,-0.007359825540333986,990.1018142700195,869.7824478149414,-0.13523341715335846,875.4850625991821,1109.0476512908936,-0.09959708899259567,790.9483909606934,1247.1193075180054,-0.01771586574614048,1052.4462461471558,1054.9864768981934,-0.025178374722599983,1191.1765336990356,845.5437421798706,-0.061408303678035736,1266.8431997299194,751.0344386100769,-0.057960160076618195,1343.2245254516602,652.7861952781677,-0.04424981772899628
Y,993.0366277694702,1313.5440349578857,-0.00013165685231797397,827.3601531982422,1242.0858144760132,-0.1705387383699417,764.5394206047058,1132.8922510147095,-0.3128522038459778,805.770993232727,1044.5080995559692,-0.4102400839328766,900.9153842926025,965.9606218338013,-0.522740364074707,646.3106870651245,1119.4137334823608,-0.45656460523605347,617.1057224273682,971.5703725814819,-0.6258094310760498,667.1260595321655,878.5315752029419,-0.7595247030258179,710.5785608291626,793.6928868293762,-0.8580679297447205,777.7188420295715,1155.2581787109375,-0.43673503398895264,866.5821552276611,979.6773195266724,-0.6539777517318726,959.8662257194519,866.9724464416504,-0.7898194193840027,1007.689356803894,749.4310736656189,-0.8949092626571655,949.1022825241089,1206.5030336380005,-0.40219947695732117,1081.3627243041992,1069.1626071929932,-0.5799447298049927,1141.0447359085083,995.9614276885986,-0.6236699223518372,1166.2285327911377,929.9918413162231,-0.641789436340332,1119.2489862442017,1266.026258468628,-0.37410321831703186,1221.2706804275513,1198.278784751892,-0.4988257884979248,1243.6611652374268,1167.0281887054443,-0.5093336701393127,1244.6043491363525,1127.6566982269287,-0.5134616494178772
Y,601.7362028360367,950.0572885274887,-3.863660094793886e-05,534.9365025758743,943.5532376766205,-0.07286841422319412,471.448078751564,902.7342537641525,-0.09507022798061371,416.5160357952118,876.1444464921951,-0.11752137541770935,366.4241284132004,877.9325257539749,-0.13987256586551666,489.0117198228836,808.6189308166504,-0.04142744466662407,485.28094589710236,771.2812469005585,-0.15748855471611023,506.75466656684875,827.0619570016861,-0.21484389901161194,519.3823277950287,869.9865139722824,-0.21942144632339478,533.7024629116058,793.3952901363373,-0.03696882352232933,535.3248417377472,762.9078549146652,-0.1594303399324417,551.5109449625015,832.4950526952744,-0.20148958265781403,556.7236393690109,875.1128500699997,-0.18751409649848938,580.7434916496277,789.2610327005386,-0.05042097344994545,583.840548992157,751.8329429626465,-0.15797807276248932,592.2118574380875,819.5500839948654,-0.18256448209285736,591.0390168428421,865.4936547279358,-0.1608484983444214,624.3039965629578,791.285502910614,-0.06725046038627625,631.775289773941,726.5205850601196,-0.11884065717458725,640.5960917472839,686.476371884346,-0.14960989356040955,642.3110961914062,644.3534609079361,-0.15685024857521057
Y,1258.2343554496765,2067.542501449585,-0.00019005630747415125,968.2135319709778,1956.7163534164429,-0.04390617087483406,754.4870131015778,1689.9764232635498,-0.02677345648407936,624.362091422081,1470.0516233444214,-0.028049886226654053,500.22298765182495,1318.7268915176392,-0.006314980331808329,1031.398572921753,1424.5841274261475,0.025965554639697075,982.7108881473541,1252.1700778007507,-0.12633593380451202,987.2430896759033,1482.4435024261475,-0.1705056130886078,1006.4058830738068,1661.9512491226196,-0.1449805349111557,1211.1133704185486,1421.168441772461,0.012200741097331047,1146.8591043949127,1253.1815328598022,-0.18376632034778595,1129.8787508010864,1539.7436790466309,-0.2415873259305954,1141.0866708755493,1725.3585414886475,-0.20916657149791718,1398.9798431396484,1441.0201377868652,-0.02918247878551483,1342.1260886192322,1267.9153046607971,-0.17516757547855377,1289.950668811798,1536.9202032089233,-0.18102677166461945,1286.9530384540558,1719.4519510269165,-0.1205410286784172,1581.1444730758667,1474.41849899292,-0.07128805667161942,1655.07151222229,1192.489930152893,-0.12491397559642792,1695.3567116260529,1028.1697473526,-0.15916433930397034,1738.096580028534,855.6854524612427,-0.16193874180316925
Y,1391.6722626686096,2400.9816551208496,-0.00010350020602345467,1166.527318239212,2300.0658473968506,-0.01513056829571724,1005.3071780204773,2107.802481651306,0.011600600555539131,881.996335029602,1969.0027494430542,0.025310399010777473,753.1708931922913,1907.5429782867432,0.05326260253787041,1204.8405833244324,1886.142508506775,0.031514041125774384,1151.5130259990692,1844.0745763778687,-0.055253174155950546,1188.2434694766998,2014.5949211120605,-0.06746620684862137,1216.3298299312592,2116.0063610076904,-0.042731739580631256,1345.099996805191,1875.0798387527466,0.015421104617416859,1265.1539747714996,1847.0545110702515,-0.08577997237443924,1287.4087114334106,2043.623182296753,-0.09915944933891296,1315.1096441745758,2136.5978202819824,-0.06323981285095215,1486.127962589264,1884.4249925613403,-0.015876760706305504,1409.575938463211,1849.5090265274048,-0.10961203277111053,1397.0100967884064,2044.6285724639893,-0.09159586578607559,1409.3415956497192,2146.5113849639893,-0.03524750471115112,1626.8432793617249,1916.2335844039917,-0.050217483192682266,1664.642602443695,1704.2215490341187,-0.08815144747495651,1683.1494662761688,1578.4358463287354,-0.09959948807954788,1699.2933254241943,1448.313669204712,-0.09000980854034424
Y,974.8790264129639,1482.6955795288086,-0.00012285223056096584,728.2894253730774,1316.5757656097412,-0.054805442690849304,547.3477244377136,1050.598382949829,-0.05622224509716034,425.26769638061523,838.5252952575684,-0.07057154178619385,317.8423047065735,698.1178522109985,-0.07405910640954971,798.3366847038269,868.5638904571533,-0.007562639657407999,870.6106543540955,771.2167501449585,-0.10840632021427155,883.9035630226135,985.7891798019409,-0.11756575107574463,857.0986986160278,1152.7210474014282,-0.07236669212579727,984.4653606414795,911.551833152771,-0.005750428419560194,1064.3054246902466,838.0047082901001,-0.16316936910152435,1030.983567237854,1073.5424757003784,-0.18387408554553986,972.5376963615417,1244.8699474334717,-0.13196958601474762,1148.3303308486938,971.89861536026,-0.024308117106556892,1222.4526405334473,901.2927412986755,-0.15588587522506714,1174.972653388977,1134.8876953125,-0.1625819355249405,1115.3299808502197,1298.9912033081055,-0.11590868979692459,1286.2082719802856,1041.7351722717285,-0.04743318259716034,1390.805959701538,808.2790970802307,-0.07318367809057236,1457.322597503662,673.6102104187012,-0.0794682726264,1501.964807510376,552.8406500816345,-0.07496798783540726
Y,595.4229533672333,929.0126101970673,-2.333500378881581e-05,528.3177495002747,922.472540140152,-0.0719819962978363,465.50117433071136,882.7174347639084,-0.09543479979038239,410.318523645401,858.8235020637512,-0.1201264038681984,354.12101447582245,864.4205527305603,-0.1436474770307541,483.2005351781845,796.6486275196075,-0.042147766798734665,474.0056097507477,751.397770524025,-0.1544456034898758,496.40071392059326,805.8180201053619,-0.20195701718330383,510.69988310337067,849.9244523048401,-0.20173285901546478,528.02574634552,780.3277130126953,-0.03851828724145889,522.3532766103745,740.5090770721436,-0.1591445505619049,539.9687737226486,810.7945544719696,-0.20193994045257568,546.2530553340912,854.2267993688583,-0.18664675951004028,574.4907259941101,774.1044211387634,-0.053423475474119186,572.0940828323364,730.7188501358032,-0.15611159801483154,579.7632783651352,798.5907226800919,-0.1808813214302063,577.0140588283539,844.3380563259125,-0.15866175293922424,617.8593635559082,773.6834814548492,-0.07103791832923889,625.6658881902695,708.9968835115433,-0.12361036241054535,636.0742002725601,668.6161730289459,-0.15542110800743103,638.2890790700912,623.8831020593643,-0.16394077241420746
Y,956.6190838813782,1510.2200508117676,-0.00015027816698420793,711.2752199172974,1366.6822910308838,-0.06644926965236664,519.536018371582,1117.375373840332,-0.07428926974534988,388.996422290802,913.155198097229,-0.09231068193912506,285.3085994720459,779.7471880912781,-0.10515332967042923,765.9700512886047,927.6116490364075,-0.02070479281246662,854.1504144668579,848.3070135116577,-0.11945328116416931,884.8024606704712,1053.5179376602173,-0.13524432480335236,864.0490174293518,1218.1077003479004,-0.09777906537055969,946.3556408882141,956.0968279838562,-0.00988524779677391,1032.8471660614014,893.7141299247742,-0.15870481729507446,1016.4998769760132,1120.1505661010742,-0.1841726154088974,963.8270735740662,1292.6150560379028,-0.14522986114025116,1103.901982307434,1003.267765045166,-0.018686484545469284,1182.688593864441,948.0935335159302,-0.1439792513847351,1156.2715768814087,1173.6245155334473,-0.15606005489826202,1105.330228805542,1337.8938436508179,-0.11705230921506882,1238.3618354797363,1062.7566576004028,-0.03159329667687416,1329.557180404663,834.5341086387634,-0.05093790963292122,1394.4028615951538,705.2978277206421,-0.04470530152320862,1433.7692260742188,594.9972867965698,-0.0312355849891901
Y,623.459056019783,920.2865003347397,-2.579179454187397e-05,552.1731376647949,921.7252807617188,-0.07871928811073303,482.4535846710205,889.9418697357178,-0.10582694411277771,424.5787560939789,864.642949461937,-0.13254143297672272,377.6989281177521,862.8431023359299,-0.15846730768680573,508.3327889442444,795.7293028831482,-0.05611459165811539,505.2277743816376,763.5256677865982,-0.1802424043416977,527.1770060062408,817.6409070491791,-0.23207704722881317,540.9506410360336,857.7323507070541,-0.2289014309644699,553.5324364900589,777.192054271698,-0.049784138798713684,554.6477437019348,753.2807083129883,-0.16863277554512024,571.5772211551666,818.6042021512985,-0.2098551094532013,575.6927132606506,857.2220388650894,-0.19833078980445862,602.1191775798798,770.4283947944641,-0.06269403547048569,603.4726649522781,740.2054979801178,-0.16613397002220154,613.7633174657822,803.6474057435989,-0.1874655932188034,612.4950349330902,845.8318594694138,-0.1673477590084076,647.6567387580872,771.258983373642,-0.08040362596511841,653.6844670772552,712.0865839719772,-0.1343809962272644,661.9839370250702,674.0692263841629,-0.16949930787086487,661.6263091564178,633.6423588395119,-0.18296152353286743
Y,633.1319808959961,1517.5498723983765,-0.0001905573153635487,400.212824344635,1332.7009677886963,-0.10182908177375793,266.36752486228943,1011.0094547271729,-0.11417452245950699,190.7409429550171,740.6938672065735,-0.1291555017232895,89.69593048095703,537.754476070404,-0.10822108387947083,522.7369666099548,872.447669506073,-0.008836958557367325,637.5396251678467,718.6852693557739,-0.1143876165151596,589.6925926208496,931.7987561225891,-0.11988325417041779,520.4306244850159,1065.5022859573364,-0.07232636213302612,703.7739157676697,930.7219386100769,0.01640133559703827,824.3809938430786,790.3608679771423,-0.14207975566387177,723.4852313995361,1042.8193807601929,-0.156590536236763,642.077386379242,1160.2269411087036,-0.09028497338294983,870.5596327781677,996.527373790741,0.017435194924473763,980.3943634033203,872.4484443664551,-0.11889076977968216,858.1604957580566,1111.4494800567627,-0.11207590997219086,765.9428715705872,1234.2191934585571,-0.04712175205349922,1016.6866779327393,1067.116379737854,0.009033391252160072,1161.5808010101318,871.2534308433533,-0.017598873004317284,1230.3473949432373,785.2473258972168,-0.015333486720919609,1296.0031032562256,679.7295212745667,0.008414379321038723
Y,2393.204083442688,2644.0331745147705,9.750719618750736e-05,2488.7270736694336,2432.9363565444946,0.05229067802429199,2484.9984455108643,2248.1371307373047,0.06406058371067047,2453.202452659607,2090.9022450447083,0.07125265151262283,2462.6302099227905,1950.6306958198547,0.08637625724077225,2352.4467372894287,2138.9873752593994,0.01618478260934353,2155.6073427200317,2044.9830393791199,0.070821613073349,2176.7811155319214,2103.134683609009,0.1151474118232727,2248.2225608825684,2150.7576847076416,0.12919895350933075,2265.7415342330933,2192.860468864441,-0.006203236524015665,2095.5981874465942,2080.147490978241,0.04678402468562126,2106.0612201690674,2146.4278421401978,0.07413938641548157,2158.494472503662,2205.5279483795166,0.07363229244947433,2174.4699239730835,2263.412096977234,-0.021468238905072212,2042.1536493301392,2143.2121257781982,0.031622957438230515,2040.0767755508423,2198.324001312256,0.058562543243169785,2072.1195459365845,2251.6989736557007,0.06510081142187119,2084.7343969345093,2350.2595138549805,-0.032918501645326614,1977.606167793274,2199.1767768859863,-0.015254141762852669,1935.1518774032593,2169.5812005996704,-0.013347615487873554,1910.4679870605469,2154.7323713302612,-0.015492926351726055
Y,1441.9439206123352,2293.756824493408,-0.00015694848843850195,1227.3819437026978,2208.4422216415405,-0.030669527128338814,1061.3476996421814,2011.9841003417969,-0.0159987211227417,939.2339050769806,1873.2715797424316,-0.01442970521748066,816.2428507804871,1804.439356803894,0.005131956189870834,1271.6216061115265,1770.0423612594604,0.0028968630358576775,1189.783452987671,1722.1189680099487,-0.10241514444351196,1222.0714015960693,1898.0544166564941,-0.1100122481584549,1260.6504471302032,1997.0850410461426,-0.07430832833051682,1411.46853017807,1761.5183477401733,-0.008868450298905373,1304.600606918335,1726.5134811401367,-0.1315644532442093,1320.4650971889496,1934.6085176467896,-0.1263255625963211,1358.35205411911,2019.2017822265625,-0.07197330892086029,1551.3640501499176,1778.3551015853882,-0.04103105887770653,1452.556022644043,1746.6880750656128,-0.15157288312911987,1431.7810428142548,1953.3778991699219,-0.12132559716701508,1449.5482585430145,2052.451208114624,-0.05514218658208847,1692.295860528946,1819.1170091629028,-0.0797538235783577,1734.146032333374,1595.4745073318481,-0.12545467913150787,1737.7354502677917,1481.3786916732788,-0.1430298388004303,1740.3179426193237,1354.3032398223877,-0.13592222332954407
Y,2356.1398458480835,2570.4556980133057,2.541602498240536e-06,2473.0662775039673,2423.7961072921753,0.00025715859374031425,2485.6764793395996,2207.7669858932495,-0.019765911623835564,2476.969528198242,2025.28843832016,-0.036355409771203995,2534.7794437408447,1903.4240498542786,-0.05392732843756676,2329.7283267974854,2259.556297302246,-0.1040569543838501,2191.7873096466064,2132.480697631836,-0.07254151999950409,2234.7132110595703,2186.817801475525,-0.024030055850744247,2287.2736644744873,2234.7299938201904,-0.004619944840669632,2223.466329574585,2326.461808204651,-0.09971845149993896,2094.8189878463745,2178.6911010742188,-0.06181849539279938,2139.964027404785,2239.6974115371704,0.0017667593201622367,2183.798747062683,2296.079671859741,0.02415347658097744,2125.027756690979,2384.9461603164673,-0.09027471393346786,2005.582594871521,2228.0933933258057,-0.04291441664099693,2052.5869274139404,2284.451826095581,0.01312748622149229,2087.7582120895386,2335.6805629730225,0.02940461039543152,2040.126428604126,2432.810948371887,-0.08100983500480652,1899.2450952529907,2257.2455263137817,-0.07612031698226929,1818.2477617263794,2167.1959371566772,-0.07377800345420837,1744.3523025512695,2095.0389590263367,-0.08874685317277908
Y,714.6793007850647,1392.1425342559814,-0.00017978712276089936,532.6281785964966,1183.0573081970215,-0.060092028230428696,462.4035656452179,850.5921959877014,-0.03601863235235214,398.7596035003662,599.112868309021,-0.024215705692768097,267.7127718925476,402.21405029296875,0.008566059172153473,738.7887239456177,755.2496790885925,0.044450558722019196,852.1321415901184,610.8379364013672,-0.08129353076219559,770.0989246368408,818.0838227272034,-0.11931172758340836,689.8616552352905,971.3703989982605,-0.08707891404628754,915.0416851043701,845.5434441566467,0.046358026564121246,1012.475848197937,709.6849679946899,-0.12502354383468628,889.0474438667297,941.9034719467163,-0.16612260043621063,799.5055317878723,1096.908450126648,-0.11726764589548111,1061.5196228027344,953.93967628479,0.026549454778432846,1143.457531929016,841.3480520248413,-0.11172056943178177,994.0696358680725,1052.645206451416,-0.13406354188919067,886.4284753799438,1195.9447860717773,-0.0863441675901413,1180.992841720581,1063.8604164123535,-0.001120421220548451,1323.4195709228516,867.8612112998962,-0.018178576603531837,1382.5581073760986,766.7869329452515,-0.01405241433531046,1434.5746040344238,660.8229875564575,0.007025206461548805
Y,1320.2823708057404,1831.4199142456055,-0.00034086889354512095,995.3594226837158,1917.3818321228027,-0.1908055990934372,761.76937687397,1846.2062644958496,-0.28572776913642883,524.1774891614914,1769.8519821166992,-0.3654826879501343,274.8561233282089,1713.0985679626465,-0.42196643352508545,914.0484977960587,1379.002109527588,-0.2466767281293869,875.2633466720581,1216.251480102539,-0.44547441601753235,988.2049477100372,1431.3797149658203,-0.45446276664733887,1065.4679589271545,1600.499994277954,-0.40014582872390747,1127.529913187027,1297.8113250732422,-0.2165902554988861,1114.6026785373688,1169.7350692749023,-0.48194220662117004,1178.1771218776703,1437.3332233428955,-0.5545037984848022,1215.4159140586853,1609.4988842010498,-0.5151134133338928,1337.7675368785858,1280.626859664917,-0.21522974967956543,1377.528457403183,1210.0073146820068,-0.43544355034828186,1396.6740674972534,1493.4495849609375,-0.46155256032943726,1397.0831322669983,1644.5768508911133,-0.3972246050834656,1528.2193608283997,1289.0209922790527,-0.2319161742925644,1607.6802470684052,1018.4806652069092,-0.3639666736125946,1687.074925661087,858.2933235168457,-0.44121989607810974,1747.8672251701355,659.0280275344849,-0.47963395714759827
Y,1741.6133460998535,1597.7436218261719,-1.7257731087738648e-05,1787.1753234863281,1517.9654388427734,0.017062295228242874,1789.1056814193726,1418.6081085205078,0.03144685924053192,1786.385118484497,1360.6024932861328,0.03418212756514549,1797.8283777236938,1324.9492492675781,0.0421086847782135,1779.960485458374,1369.4161376953125,0.034686967730522156,1830.0021514892578,1316.9190673828125,-0.0077088638208806515,1849.656439781189,1394.4589233398438,-0.027109570801258087,1853.6408233642578,1467.625259399414,-0.023666545748710632,1754.146276473999,1369.3958129882812,0.015599466860294342,1795.0915794372559,1288.3506317138672,-0.034315891563892365,1827.5209331512451,1392.6829833984375,-0.0713905394077301,1828.1311540603638,1497.0757598876953,-0.07682117074728012,1723.572826385498,1382.431640625,-0.008438752964138985,1749.6258726119995,1298.8012390136719,-0.046780720353126526,1791.8433675765991,1385.224365234375,-0.06846779584884644,1805.8201026916504,1464.2931060791016,-0.0601126030087471,1687.0733461380005,1403.6542053222656,-0.025818191468715668,1650.716178894043,1295.455078125,-0.03691781684756279,1654.6441192626953,1269.9553985595703,-0.036003269255161285,1653.9267196655273,1252.941146850586,-0.019226903095841408
Y,1359.2856788635254,2125.882152557373,-0.00032221784931607544,978.400634765625,2224.0178146362305,-0.2174045890569687,646.3767249584198,2135.5843391418457,-0.3232315480709076,363.6423293352127,2049.2582244873047,-0.4209054410457611,131.260436296463,1989.9962882995605,-0.49622437357902527,843.172554731369,1548.5570125579834,-0.20425476133823395,838.9828691482544,1344.6811351776123,-0.38604921102523804,969.2606964111328,1579.2338790893555,-0.4508892893791199,1043.5066087245941,1783.2673416137695,-0.43688440322875977,1101.6054060459137,1469.844497680664,-0.1593153029680252,1096.80420255661,1308.8460788726807,-0.4298291802406311,1179.9419660568237,1624.4892196655273,-0.539534866809845,1212.4668831825256,1860.6690788269043,-0.5201467871665955,1336.7803316116333,1447.7689590454102,-0.14247432351112366,1372.6403632164001,1333.3665218353271,-0.3462418019771576,1411.749056339264,1649.3989562988281,-0.40130823850631714,1414.6268455982208,1864.6590957641602,-0.36235755681991577,1546.8203172683716,1451.5302829742432,-0.14218544960021973,1630.4248173236847,1164.8296966552734,-0.2097194790840149,1695.1508359909058,989.9625205993652,-0.24719320237636566,1724.7319750785828,807.5596132278442,-0.2538290023803711
Y,1008.8096857070923,1643.4561014175415,-0.00035423110239207745,711.6766571998596,1484.2605590820312,-0.10338231176137924,518.7997817993164,1089.8716449737549,-0.11141806095838547,430.4858446121216,777.2815227508545,-0.13045603036880493,310.02676486968994,535.6417894363403,-0.13119544088840485,760.2668404579163,872.9676604270935,-0.03008723258972168,836.6798162460327,684.6640706062317,-0.1979263424873352,864.0080094337463,945.3567862510681,-0.23825591802597046,856.2015891075134,1168.7233448028564,-0.18333572149276733,996.6249465942383,894.9887752532959,-0.010859309695661068,1061.031460762024,744.7212338447571,-0.2350083738565445,1041.7574644088745,1067.1876668930054,-0.2702513635158539,1018.1549787521362,1302.533745765686,-0.21288661658763885,1208.7689638137817,951.1869549751282,-0.0216841958463192,1265.7597064971924,785.3912115097046,-0.1959478259086609,1207.9720497131348,1078.638195991516,-0.23598697781562805,1149.7020721435547,1307.1398735046387,-0.19364820420742035,1395.780086517334,1010.761022567749,-0.04266102984547615,1485.6610298156738,705.0999402999878,-0.0578635111451149,1530.5678844451904,559.8881244659424,-0.06017117574810982,1552.9565811157227,404.6521186828613,-0.05523276701569557
Y,1171.720398902893,1793.1634941101074,-0.00028893849230371416,870.8119493722916,1880.6755828857422,-0.18376028537750244,613.9183437824249,1806.5771026611328,-0.27706092596054077,381.573548913002,1732.7646102905273,-0.3616267144680023,164.8410097360611,1664.733741760254,-0.42606472969055176,760.424103140831,1323.5555820465088,-0.21879974007606506,720.6067146062851,1175.356481552124,-0.3912792205810547,841.3059915304184,1364.7979488372803,-0.4170193374156952,926.3709447383881,1527.6124877929688,-0.3867262899875641,961.0394575595856,1245.580410003662,-0.18660993874073029,954.387285232544,1150.6557884216309,-0.42961814999580383,1028.2046535015106,1409.3920154571533,-0.5109476447105408,1061.2295751571655,1594.074119567871,-0.48332202434539795,1160.2127437591553,1224.9461917877197,-0.18049143254756927,1183.7841982841492,1155.7488040924072,-0.36467456817626953,1213.246601343155,1422.597942352295,-0.40105751156806946,1217.8571705818176,1586.2645111083984,-0.360922634601593,1339.9957251548767,1229.1493377685547,-0.18737372756004333,1417.8826203346252,976.0567989349365,-0.2852747142314911,1489.3612718582153,828.81760597229,-0.3493807315826416,1533.5037159919739,659.5268039703369,-0.3785141110420227
